Filename,Very Low,Low,Medium,High,Very High,Nil,Very Low_Area,Low_Area,Medium_Area,High_Area,Very High_Area,Nil_Area
Groundnut_STATE_NAGALAND_ZZ_Excess rain and waterlogging,800,3975,2050,525,0,0,72318.54,563304.5,450892.78,67508.9,0,0
Groundnut_STATE_NAGALAND_ZZ_Flood,3525,0,0,0,0,3825,521444.75,0,0,0,0,632579.94
Groundnut_STATE_NAGALAND_ZZ_Heat stress,4275,625,150,125,0,2175,560948.6,85587.34,63141.05,152350.23,0,291997.5
Groundnut_STATE_NAGALAND_ZZ_High temperature induced pollen sterility,3525,0,0,0,0,3825,609286.5,0,0,0,0,544738.2
Groundnut_STATE_NAGALAND_ZZ_Low temperature induced pollen sterility,200,0,0,0,0,7150,15354.289,0,0,0,0,1138670.5
Groundnut_STATE_NAGALAND_ZZ_Number of dry spells,5275,0,0,0,0,2075,775555.94,0,0,0,0,378468.78
Groundnut_STATE_NORTH CENTRAL PROVINCE_ZZ_Delayed monsoon,3825,150,250,0,0,0,602937.94,15357.467,47050.152,0,0,0
Groundnut_STATE_NORTH CENTRAL PROVINCE_ZZ_Drought,200,3025,2050,950,25,0,27182.68,530100.06,484166.03,183884.38,658.19165,0
Groundnut_STATE_NORTH CENTRAL PROVINCE_ZZ_Excess rain and waterlogging,850,2400,2750,250,0,0,270738.25,546303.8,374887.78,34061.47,0,0
Groundnut_STATE_NORTH CENTRAL PROVINCE_ZZ_Flood,650,0,0,0,0,5600,140359.61,0,0,0,0,1085631.8
Groundnut_STATE_NORTH CENTRAL PROVINCE_ZZ_Heat stress,100,500,1700,2950,1000,0,38014.773,49731.547,442711.9,546731.75,148801.33,0
Groundnut_STATE_NORTH CENTRAL PROVINCE_ZZ_High temperature induced pollen sterility,800,0,0,0,0,5450,116004.234,0,0,0,0,1109987.1
Groundnut_STATE_NORTH CENTRAL PROVINCE_ZZ_Low temperature induced pollen sterility,25,0,0,0,0,6225,201.11176,0,0,0,0,1225790.2
Groundnut_STATE_NORTH CENTRAL PROVINCE_ZZ_Number of dry spells,0,1350,3450,1450,0,0,0,165106.86,667772.1,393112.38,0,0
Groundnut_STATE_NORTH WESTERN PROVINCE_ZZ_Delayed monsoon,25,0,0,0,0,0,35.263683,0,0,0,0,0
Groundnut_STATE_NORTH WESTERN PROVINCE_ZZ_Drought,25,2325,1525,325,0,0,5813.2793,1119812.2,799838.7,76278.86,0,0
Groundnut_STATE_NORTH WESTERN PROVINCE_ZZ_Excess rain and waterlogging,2950,1250,0,0,0,0,1268138.4,733604.8,0,0,0,0
Groundnut_STATE_NORTH WESTERN PROVINCE_ZZ_Flood,250,0,0,0,0,3950,112979.97,0,0,0,0,1888763.2
Groundnut_STATE_NORTH WESTERN PROVINCE_ZZ_Heat stress,3075,700,425,0,0,0,1764953.5,161058.33,75731.16,0,0,0
Groundnut_STATE_NORTH WESTERN PROVINCE_ZZ_High temperature induced pollen sterility,750,0,0,0,0,3450,286888.12,0,0,0,0,1714855
Groundnut_STATE_NORTH WESTERN PROVINCE_ZZ_Low temperature induced pollen sterility,0,0,0,0,0,4200,0,0,0,0,0,2001743
Groundnut_STATE_NORTH WESTERN PROVINCE_ZZ_Number of dry spells,0,2200,1550,450,0,0,0,1463117.9,455114.34,83510.82,0,0
Groundnut_STATE_NORTHERN PROVINCE_ZZ_Delayed monsoon,1800,1225,675,0,0,0,213668.89,194591.25,93141.27,0,0,0
Groundnut_STATE_NORTHERN PROVINCE_ZZ_Drought,175,1525,1500,900,0,0,13246.587,228026.17,199921.97,71040.766,0,0
Groundnut_STATE_NORTHERN PROVINCE_ZZ_Excess rain and waterlogging,25,1100,1475,1025,225,0,70.78526,92714.94,83612.42,244202.28,50754.305,0
Groundnut_STATE_NORTHERN PROVINCE_ZZ_Flood,0,0,0,0,0,4100,0,0,0,0,0,512235.5
Groundnut_STATE_NORTHERN PROVINCE_ZZ_Heat stress,400,675,1325,1325,125,0,249851.88,39474.754,51764.824,127384.234,2879.0376,0
Groundnut_STATE_NORTHERN PROVINCE_ZZ_High temperature induced pollen sterility,975,0,0,0,0,2875,17748.783,0,0,0,0,453605.94
Groundnut_STATE_NORTHERN PROVINCE_ZZ_Low temperature induced pollen sterility,0,0,0,0,0,3850,0,0,0,0,0,471354.72
Groundnut_STATE_NORTHERN PROVINCE_ZZ_Number of dry spells,0,700,2450,825,125,0,0,87912.516,147727.38,131501.72,145093.88,0
Groundnut_STATE_ODISHA_ZZ_Delayed monsoon,15500,31850,8550,75,0,0,6655744,17061192,4420711,64407.406,0,0
Groundnut_STATE_ODISHA_ZZ_Drought,4250,35300,16075,8900,0,0,3307855,19200292,6645482,3967545,0,0
Groundnut_STATE_ODISHA_ZZ_Excess rain and waterlogging,15100,40075,8825,325,0,0,7536139.5,20895232,4453989,134903.88,0,0
Groundnut_STATE_ODISHA_ZZ_Flood,1150,0,0,0,0,63375,620510.5,0,0,0,0,32500664
Groundnut_STATE_ODISHA_ZZ_Heat stress,1925,2325,1475,4300,54300,0,450607.66,708979.06,335505.25,1246274.8,30278896,0
Groundnut_STATE_ODISHA_ZZ_High temperature induced pollen sterility,49225,9525,0,0,0,5575,23793144,7810418,0,0,0,1416701.1
Groundnut_STATE_ODISHA_ZZ_Low temperature induced pollen sterility,0,0,0,0,0,64325,0,0,0,0,0,33020264
Groundnut_STATE_ODISHA_ZZ_Number of dry spells,25425,0,0,0,0,39100,9805703,0,0,0,0,23315472
Groundnut_STATE_PUDUCHERRY_ZZ_Delayed monsoon,225,175,0,0,0,0,179520.6,276420.47,0,0,0,0
Groundnut_STATE_PUDUCHERRY_ZZ_Drought,0,100,150,150,0,0,0,94656.8,134368.56,226915.72,0,0
Groundnut_STATE_PUDUCHERRY_ZZ_Excess rain and waterlogging,150,75,50,0,125,0,175750.14,111748.58,37793.92,0,130648.44,0
Groundnut_STATE_PUDUCHERRY_ZZ_Flood,75,0,0,0,0,325,79536.78,0,0,0,0,376404.3
Groundnut_STATE_PUDUCHERRY_ZZ_Heat stress,0,0,0,0,400,0,0,0,0,0,455941.1,0
Groundnut_STATE_PUDUCHERRY_ZZ_High temperature induced pollen sterility,125,0,0,0,275,0,130648.44,0,0,0,325292.66,0
Groundnut_STATE_PUDUCHERRY_ZZ_Low temperature induced pollen sterility,0,0,0,0,0,400,0,0,0,0,0,455941.1
Groundnut_STATE_PUDUCHERRY_ZZ_Number of dry spells,275,25,100,0,0,0,325292.66,9365.91,121282.53,0,0,0
Groundnut_STATE_PUNJAB (PK)_ZZ_Delayed monsoon,6175,275,0,0,0,0,5903787,194485.98,0,0,0,0
Groundnut_STATE_PUNJAB (PK)_ZZ_Drought,725,11725,6275,2225,0,0,553713.4,8038119.5,4493580.5,1939023.9,0,0
Groundnut_STATE_PUNJAB (PK)_ZZ_Excess rain and waterlogging,13175,1975,0,0,0,5800,8512380,1519572.9,0,0,0,4992485
Groundnut_STATE_PUNJAB (PK)_ZZ_Flood,2650,0,0,0,0,18300,2204437.2,0,0,0,0,12820000
Groundnut_STATE_PUNJAB (PK)_ZZ_Heat stress,0,0,0,0,20950,0,0,0,0,0,15024439,0
Groundnut_STATE_PUNJAB (PK)_ZZ_High temperature induced pollen sterility,0,0,0,25,20925,0,0,0,0,9168.216,15015270,0
Groundnut_STATE_PUNJAB (PK)_ZZ_Low temperature induced pollen sterility,0,0,0,0,0,20950,0,0,0,0,0,15024439
Groundnut_STATE_PUNJAB (PK)_ZZ_Number of dry spells,0,50,12950,7950,0,0,0,20824.809,7878460,7125153,0,0
Groundnut_STATE_PUNJAB_ZZ_Delayed monsoon,950,400,225,0,0,0,657988.6,256817.22,148126,0,0,0
Groundnut_STATE_PUNJAB_ZZ_Drought,0,350,25,200,1575,0,0,164252.72,11886.742,142860.97,1209151.1,0
Groundnut_STATE_PUNJAB_ZZ_Excess rain and waterlogging,550,1050,275,250,0,0,301074.03,818696.7,231734.86,164983.42,0,0
Groundnut_STATE_PUNJAB_ZZ_Flood,375,0,0,0,0,1775,230373.9,0,0,0,0,1297777.6
Groundnut_STATE_PUNJAB_ZZ_Heat stress,0,0,0,0,2125,0,0,0,0,0,1516488.9,0
Groundnut_STATE_PUNJAB_ZZ_High temperature induced pollen sterility,0,0,200,500,1425,0,0,0,143535.27,392782.12,980171.6,0
Groundnut_STATE_PUNJAB_ZZ_Low temperature induced pollen sterility,0,0,0,0,0,2125,0,0,0,0,0,1516488.9
Groundnut_STATE_PUNJAB_ZZ_Number of dry spells,0,250,1575,325,0,0,0,200301.25,1182881.4,144968.92,0,0
Groundnut_STATE_RAJASTHAN_ZZ_Delayed monsoon,111150,38950,8250,0,0,0,32159204,5791564,640403.1,0,0,0
Groundnut_STATE_RAJASTHAN_ZZ_Drought,20550,137200,48475,11550,100,0,5974974,33966290,15008349,5036366.5,6398.704,0
Groundnut_STATE_RAJASTHAN_ZZ_Excess rain and waterlogging,133275,15200,4200,1300,1400,62450,44630056,5410341.5,1664271,351795.53,451700.78,7481107.5
Groundnut_STATE_RAJASTHAN_ZZ_Flood,4100,0,0,0,0,213775,1670953.8,0,0,0,0,58321420
Groundnut_STATE_RAJASTHAN_ZZ_Heat stress,850,2375,2575,5200,206825,0,325722.12,776079.7,874411.3,1878910.2,56134148,0
Groundnut_STATE_RAJASTHAN_ZZ_High temperature induced pollen sterility,33500,22250,23900,17700,114275,6200,11982764,8800988,9891704,8357919,18805748,2150147.8
Groundnut_STATE_RAJASTHAN_ZZ_Low temperature induced pollen sterility,0,0,0,0,0,217825,0,0,0,0,0,59989270
Groundnut_STATE_RAJASTHAN_ZZ_Number of dry spells,225,55450,65950,96125,125,0,83678.03,23742396,23663394,12500958,1947.8638,0
Groundnut_STATE_SABARAGAMUWA PROVINCE_ZZ_Delayed monsoon,0,0,0,0,0,0,0,0,0,0,0,0
Groundnut_STATE_SABARAGAMUWA PROVINCE_ZZ_Drought,0,650,475,800,50,0,0,381614.84,285778.12,320814.38,18273.902,0
Groundnut_STATE_SABARAGAMUWA PROVINCE_ZZ_Excess rain and waterlogging,1025,525,300,75,50,0,390891.53,329044.72,185515.17,69677.95,31351.883,0
Groundnut_STATE_SABARAGAMUWA PROVINCE_ZZ_Flood,0,0,0,0,0,1975,0,0,0,0,0,1006481.25
Groundnut_STATE_SABARAGAMUWA PROVINCE_ZZ_Heat stress,325,0,0,0,0,1650,100848.25,0,0,0,0,905632.94
Groundnut_STATE_SABARAGAMUWA PROVINCE_ZZ_High temperature induced pollen sterility,50,0,0,0,0,1925,2725.0566,0,0,0,0,1003756.2
Groundnut_STATE_SABARAGAMUWA PROVINCE_ZZ_Low temperature induced pollen sterility,0,0,0,0,0,1975,0,0,0,0,0,1006481.25
Groundnut_STATE_SABARAGAMUWA PROVINCE_ZZ_Number of dry spells,225,1175,550,25,0,0,165773.03,630607.25,181135.66,28965.375,0,0
Groundnut_STATE_SIKKIM_ZZ_Delayed monsoon,0,0,0,0,0,0,0,0,0,0,0,0
Groundnut_STATE_SIKKIM_ZZ_Drought,0,0,0,0,0,0,0,0,0,0,0,0
Groundnut_STATE_SIKKIM_ZZ_Excess rain and waterlogging,0,0,0,0,0,0,0,0,0,0,0,0
Groundnut_STATE_SIKKIM_ZZ_Flood,0,0,0,0,0,0,0,0,0,0,0,0
Groundnut_STATE_SIKKIM_ZZ_Heat stress,0,0,0,0,0,0,0,0,0,0,0,0
Groundnut_STATE_SIKKIM_ZZ_High temperature induced pollen sterility,0,0,0,0,0,0,0,0,0,0,0,0
Groundnut_STATE_SIKKIM_ZZ_Low temperature induced pollen sterility,0,0,0,0,0,0,0,0,0,0,0,0
Groundnut_STATE_SIKKIM_ZZ_Number of dry spells,0,0,0,0,0,0,0,0,0,0,0,0
Groundnut_STATE_SINDH_ZZ_Delayed monsoon,50,1950,1250,0,0,0,14336.479,333852.44,373653.72,0,0,0
Groundnut_STATE_SINDH_ZZ_Drought,0,2900,525,0,0,0,0,650203.1,111783.516,0,0,0
Groundnut_STATE_SINDH_ZZ_Excess rain and waterlogging,3150,0,0,0,0,275,640735.06,0,0,0,0,121251.59
Groundnut_STATE_SINDH_ZZ_Flood,300,0,0,0,0,3125,110195.49,0,0,0,0,651791.1
Groundnut_STATE_SINDH_ZZ_Heat stress,0,0,0,0,3425,0,0,0,0,0,761986.56,0
Groundnut_STATE_SINDH_ZZ_High temperature induced pollen sterility,0,0,0,0,3425,0,0,0,0,0,761986.56,0
Groundnut_STATE_SINDH_ZZ_Low temperature induced pollen sterility,0,0,0,0,0,3425,0,0,0,0,0,761986.56
Groundnut_STATE_SINDH_ZZ_Number of dry spells,0,0,0,3175,250,0,0,0,0,664203.25,97783.37,0
Groundnut_STATE_SOUTHERN PROVINCE_ZZ_Delayed monsoon,250,25,25,0,0,0,34670.082,308.2756,6187.312,0,0,0
Groundnut_STATE_SOUTHERN PROVINCE_ZZ_Drought,50,175,250,175,0,0,6267.8755,27946.549,52125.996,24054.06,0,0
Groundnut_STATE_SOUTHERN PROVINCE_ZZ_Excess rain and waterlogging,475,50,25,0,0,0,81550.19,4507.577,7720.1055,0,0,0
Groundnut_STATE_SOUTHERN PROVINCE_ZZ_Flood,0,0,0,0,0,650,0,0,0,0,0,110394.484
Groundnut_STATE_SOUTHERN PROVINCE_ZZ_Heat stress,525,0,0,0,0,25,86057.766,0,0,0,0,7720.1055
Groundnut_STATE_SOUTHERN PROVINCE_ZZ_High temperature induced pollen sterility,0,0,0,0,0,550,0,0,0,0,0,93777.875
Groundnut_STATE_SOUTHERN PROVINCE_ZZ_Low temperature induced pollen sterility,0,0,0,0,0,550,0,0,0,0,0,93777.875
Groundnut_STATE_SOUTHERN PROVINCE_ZZ_Number of dry spells,0,0,50,600,0,0,0,0,18825.05,91569.42,0,0
Groundnut_STATE_TAMIL NADU_ZZ_Delayed monsoon,43850,15250,1350,250,0,0,29227208,10738588,858310.5,106671.89,0,0
Groundnut_STATE_TAMIL NADU_ZZ_Drought,9775,55650,19975,7500,150,0,5398380,35681444,13708196,4875908,75102.95,0
Groundnut_STATE_TAMIL NADU_ZZ_Excess rain and waterlogging,57525,9525,2525,1275,1875,19825,34598692,6980932,2509332.8,1107374.8,1580613.5,12850564
Groundnut_STATE_TAMIL NADU_ZZ_Flood,3150,0,0,0,0,89900,2358606.5,0,0,0,0,57380424
Groundnut_STATE_TAMIL NADU_ZZ_Heat stress,7875,2775,2375,2000,76800,725,4979264.5,1730162.8,1499635.9,1163018.2,49976030,279400.44
Groundnut_STATE_TAMIL NADU_ZZ_High temperature induced pollen sterility,19475,5800,2875,2875,51775,9750,11423974,3825554.8,1835113.5,1906184.1,34818064,5818620
Groundnut_STATE_TAMIL NADU_ZZ_Low temperature induced pollen sterility,75,0,0,0,0,92475,16486.984,0,0,0,0,59611020
Groundnut_STATE_TAMIL NADU_ZZ_Number of dry spells,56050,12850,19825,4175,150,0,36633908,8905618,12446846,1718257.5,34401.324,0
Groundnut_STATE_TELANGANA_ZZ_Delayed monsoon,8075,18050,6550,150,0,0,2685533,6462487,2290226.5,44104.957,0,0
Groundnut_STATE_TELANGANA_ZZ_Drought,425,15450,17850,11325,600,0,140175.11,5475638,6307144,4062585,230928,0
Groundnut_STATE_TELANGANA_ZZ_Excess rain and waterlogging,39850,5500,300,0,0,0,14748368,1426088.5,42012.906,0,0,0
Groundnut_STATE_TELANGANA_ZZ_Flood,1125,0,0,0,0,44525,461751.4,0,0,0,0,15754720
Groundnut_STATE_TELANGANA_ZZ_Heat stress,0,0,0,3825,41825,0,0,0,0,1666099.9,14550370,0
Groundnut_STATE_TELANGANA_ZZ_High temperature induced pollen sterility,25575,10100,5400,3300,1200,75,9737544,3208190.5,1888667,1008901.1,360139.94,13026.742
Groundnut_STATE_TELANGANA_ZZ_Low temperature induced pollen sterility,0,0,0,0,0,45650,0,0,0,0,0,16216470
Groundnut_STATE_TELANGANA_ZZ_Number of dry spells,44350,100,0,0,0,1200,15898522,38306.71,0,0,0,279640.72
Groundnut_STATE_TRIPURA_ZZ_Delayed monsoon,6600,2325,0,0,0,0,3400454.2,1174519.4,0,0,0,0
Groundnut_STATE_TRIPURA_ZZ_Drought,100,3400,2800,2625,150,0,44267.742,1948038.8,1307682,1339658.1,59205.65,0
Groundnut_STATE_TRIPURA_ZZ_Excess rain and waterlogging,0,0,25,650,8350,0,0,0,54327.773,831594.7,3787641.5,0
Groundnut_STATE_TRIPURA_ZZ_Flood,5425,0,0,0,0,3650,2810970.5,0,0,0,0,1887882
Groundnut_STATE_TRIPURA_ZZ_Heat stress,125,225,800,2025,5850,0,16945.818,25241.479,119616.266,582634.1,3929126,0
Groundnut_STATE_TRIPURA_ZZ_High temperature induced pollen sterility,6850,1900,225,0,0,50,2802295.5,1605952.4,262241.38,0,0,3075.0742
Groundnut_STATE_TRIPURA_ZZ_Low temperature induced pollen sterility,0,0,0,0,0,9025,0,0,0,0,0,4673564
Groundnut_STATE_TRIPURA_ZZ_Number of dry spells,1925,0,0,0,0,7150,848136.2,0,0,0,0,3850716
Groundnut_STATE_UTTAR PRADESH_ZZ_Delayed monsoon,32225,6375,175,0,0,0,36453456,7480556,160117.75,0,0,0
Groundnut_STATE_UTTAR PRADESH_ZZ_Drought,100,12450,18400,24350,1700,0,107671.85,15052441,20481174,22825906,1131312.9,0
Groundnut_STATE_UTTAR PRADESH_ZZ_Excess rain and waterlogging,29075,17475,8025,2100,325,0,22581744,24304672,11164062,1382334.6,165695.45,0
Groundnut_STATE_UTTAR PRADESH_ZZ_Flood,8125,0,0,0,0,48875,7162128,0,0,0,0,52436380
Groundnut_STATE_UTTAR PRADESH_ZZ_Heat stress,0,0,25,0,56975,0,0,0,10201.827,0,59588304,0
Groundnut_STATE_UTTAR PRADESH_ZZ_High temperature induced pollen sterility,1525,3500,30725,14475,6775,0,716747.94,2096075.1,30293744,16938160,9553783,0
Groundnut_STATE_UTTAR PRADESH_ZZ_Low temperature induced pollen sterility,0,0,0,0,0,57000,0,0,0,0,0,59598504
Groundnut_STATE_UTTAR PRADESH_ZZ_Number of dry spells,44725,12150,125,0,0,0,47588260,11911892,98354.19,0,0,0
Groundnut_STATE_UTTARAKHAND_ZZ_Delayed monsoon,3575,550,0,0,0,0,2390415,200551.9,0,0,0,0
Groundnut_STATE_UTTARAKHAND_ZZ_Drought,25,1025,225,725,2150,0,10803.818,342193.56,144425.36,445869.94,1688189.5,0
Groundnut_STATE_UTTARAKHAND_ZZ_Excess rain and waterlogging,0,775,1825,1200,350,0,0,613922.56,1288755.1,568757.1,160047.28,0
Groundnut_STATE_UTTARAKHAND_ZZ_Flood,200,0,0,0,0,3950,115570.586,0,0,0,0,2515911.5
Groundnut_STATE_UTTARAKHAND_ZZ_Heat stress,1100,325,225,250,2250,0,341221.2,88012.45,119959.734,126351.95,1955937,0
Groundnut_STATE_UTTARAKHAND_ZZ_High temperature induced pollen sterility,1950,1000,300,0,0,900,1139245.6,957246.06,261036.86,0,0,273953.75
Groundnut_STATE_UTTARAKHAND_ZZ_Low temperature induced pollen sterility,100,0,0,0,0,4050,30642.924,0,0,0,0,2600839.2
Groundnut_STATE_UTTARAKHAND_ZZ_Number of dry spells,0,3225,925,0,0,0,0,1849141.2,782340.8,0,0,0
Groundnut_STATE_UVA PROVINCE_ZZ_Delayed monsoon,1200,525,75,0,0,0,158566.03,33172.336,898.4584,0,0,0
Groundnut_STATE_UVA PROVINCE_ZZ_Drought,0,950,800,1125,200,0,0,120891.56,191905.06,336331.22,10848.348,0
Groundnut_STATE_UVA PROVINCE_ZZ_Excess rain and waterlogging,750,1175,1150,0,0,0,271108.34,272922.44,115945.44,0,0,0
Groundnut_STATE_UVA PROVINCE_ZZ_Flood,350,0,0,0,0,2725,61826.12,0,0,0,0,598150.06
Groundnut_STATE_UVA PROVINCE_ZZ_Heat stress,2250,75,200,50,0,500,232832.44,5233.605,9756.831,859.3603,0,411293.9
Groundnut_STATE_UVA PROVINCE_ZZ_High temperature induced pollen sterility,25,0,0,0,0,3050,991.4022,0,0,0,0,658984.75
Groundnut_STATE_UVA PROVINCE_ZZ_Low temperature induced pollen sterility,475,50,25,0,0,2525,379363.75,19952.06,18141.336,0,0,242519.02
Groundnut_STATE_UVA PROVINCE_ZZ_Number of dry spells,175,875,600,1400,25,0,140420.81,326952.6,78660.08,113895.19,47.507145,0
Groundnut_STATE_WEST BENGAL_ZZ_Delayed monsoon,13950,2875,1050,25,0,0,17610522,3472375.8,884396.56,13552.292,0,0
Groundnut_STATE_WEST BENGAL_ZZ_Drought,225,8050,8300,5475,75,0,171654.06,9162626,9555828,7097356,74076.62,0
Groundnut_STATE_WEST BENGAL_ZZ_Excess rain and waterlogging,10675,9475,375,0,1400,0,11204262,12971028,229011.5,0,1493962.9,0
Groundnut_STATE_WEST BENGAL_ZZ_Flood,5775,0,0,0,0,16350,7985770.5,0,0,0,0,18075770
Groundnut_STATE_WEST BENGAL_ZZ_Heat stress,275,75,25,325,21225,0,146127.78,25365.148,611.782,260632.06,25465528,0
Groundnut_STATE_WEST BENGAL_ZZ_High temperature induced pollen sterility,7850,10250,3650,0,0,175,10047428,11868944,3873550,0,0,108341.47
Groundnut_STATE_WEST BENGAL_ZZ_Low temperature induced pollen sterility,0,0,0,0,0,21925,0,0,0,0,0,25898264
Groundnut_STATE_WEST BENGAL_ZZ_Number of dry spells,4800,0,0,0,0,17325,6005440,0,0,0,0,20056100
Groundnut_STATE_WESTERN PROVINCE_ZZ_Delayed monsoon,0,0,0,0,0,0,0,0,0,0,0,0
Groundnut_STATE_WESTERN PROVINCE_ZZ_Drought,0,0,0,0,0,0,0,0,0,0,0,0
Groundnut_STATE_WESTERN PROVINCE_ZZ_Excess rain and waterlogging,0,0,0,0,0,0,0,0,0,0,0,0
Groundnut_STATE_WESTERN PROVINCE_ZZ_Flood,0,0,0,0,0,0,0,0,0,0,0,0
Groundnut_STATE_WESTERN PROVINCE_ZZ_Heat stress,0,0,0,0,0,0,0,0,0,0,0,0
Groundnut_STATE_WESTERN PROVINCE_ZZ_High temperature induced pollen sterility,0,0,0,0,0,0,0,0,0,0,0,0
Groundnut_STATE_WESTERN PROVINCE_ZZ_Low temperature induced pollen sterility,0,0,0,0,0,0,0,0,0,0,0,0
Groundnut_STATE_WESTERN PROVINCE_ZZ_Number of dry spells,0,0,0,0,0,0,0,0,0,0,0,0
Groundnut_SudurpaschimDIV_ZZ_Delayed monsoon,75,0,0,0,0,0,27432.836,0,0,0,0,0
Groundnut_SudurpaschimDIV_ZZ_Drought,0,0,25,50,0,0,0,0,6615.019,20817.816,0,0
Groundnut_SudurpaschimDIV_ZZ_Excess rain and waterlogging,0,0,0,75,0,0,0,0,0,27432.836,0,0
Groundnut_SudurpaschimDIV_ZZ_Flood,0,0,0,0,0,75,0,0,0,0,0,27432.836
Groundnut_SudurpaschimDIV_ZZ_Heat stress,0,0,0,0,75,0,0,0,0,0,27432.836,0
Groundnut_SudurpaschimDIV_ZZ_High temperature induced pollen sterility,0,0,0,75,0,0,0,0,0,27432.836,0,0
Groundnut_SudurpaschimDIV_ZZ_Low temperature induced pollen sterility,0,0,0,0,0,75,0,0,0,0,0,27432.836
Groundnut_SudurpaschimDIV_ZZ_Number of dry spells,75,0,0,0,0,0,27432.836,0,0,0,0,0
Groundnut_SylhetDIV_ZZ_Delayed monsoon,2450,250,0,0,0,0,2835844.8,147278.95,0,0,0,0
Groundnut_SylhetDIV_ZZ_Drought,25,1500,1475,525,0,0,21597.752,1522755.1,1534700.1,538542,0,0
Groundnut_SylhetDIV_ZZ_Excess rain and waterlogging,0,0,0,75,3450,0,0,0,0,97836.21,3519758.8,0
Groundnut_SylhetDIV_ZZ_Flood,2175,0,0,0,0,1350,2244432,0,0,0,0,1373163.5
Groundnut_SylhetDIV_ZZ_Heat stress,0,25,225,225,3050,0,0,33738.527,241624.16,300548.28,3041684,0
Groundnut_SylhetDIV_ZZ_High temperature induced pollen sterility,475,1200,1850,0,0,0,575911,1161306.1,1880378,0,0,0
Groundnut_SylhetDIV_ZZ_Low temperature induced pollen sterility,0,0,0,0,0,3525,0,0,0,0,0,3617595
Groundnut_SylhetDIV_ZZ_Number of dry spells,0,0,0,0,0,3525,0,0,0,0,0,3617595
Groundnut_TAKHAR_ZZ_Delayed monsoon,0,0,0,0,0,0,0,0,0,0,0,0
Groundnut_TAKHAR_ZZ_Drought,0,0,0,0,0,0,0,0,0,0,0,0
Groundnut_TAKHAR_ZZ_Excess rain and waterlogging,0,0,0,0,0,0,0,0,0,0,0,0
Groundnut_TAKHAR_ZZ_Flood,0,0,0,0,0,0,0,0,0,0,0,0
Groundnut_TAKHAR_ZZ_Heat stress,0,0,0,0,0,0,0,0,0,0,0,0
Groundnut_TAKHAR_ZZ_High temperature induced pollen sterility,0,0,0,0,0,0,0,0,0,0,0,0
Groundnut_TAKHAR_ZZ_Low temperature induced pollen sterility,0,0,0,0,0,0,0,0,0,0,0,0
Groundnut_TAKHAR_ZZ_Number of dry spells,0,0,0,0,0,0,0,0,0,0,0,0
Groundnut_ZABUL_ZZ_Delayed monsoon,0,0,0,0,0,0,0,0,0,0,0,0
Groundnut_ZABUL_ZZ_Drought,0,0,0,0,0,0,0,0,0,0,0,0
Groundnut_ZABUL_ZZ_Excess rain and waterlogging,0,0,0,0,0,0,0,0,0,0,0,0
Groundnut_ZABUL_ZZ_Flood,0,0,0,0,0,0,0,0,0,0,0,0
Groundnut_ZABUL_ZZ_Heat stress,0,0,0,0,0,0,0,0,0,0,0,0
Groundnut_ZABUL_ZZ_High temperature induced pollen sterility,0,0,0,0,0,0,0,0,0,0,0,0
Groundnut_ZABUL_ZZ_Low temperature induced pollen sterility,0,0,0,0,0,0,0,0,0,0,0,0
Groundnut_ZABUL_ZZ_Number of dry spells,0,0,0,0,0,0,0,0,0,0,0,0
Maize_Afghanistan_ZZ_Cold stress,1175,250,400,150,74625,675,351402.88,110526.19,270246,58185.297,14458231,173091.12
Maize_Afghanistan_ZZ_Delayed monsoon,13900,775,325,125,0,0,2699092,154190.55,47254.492,17360.363,0,0
Maize_Afghanistan_ZZ_Drought,75,3200,1800,1350,50,70875,18382.092,1424819.5,711170.9,402522.84,31089.059,12838759
Maize_Afghanistan_ZZ_Excess rain and waterlogging,12125,0,0,0,0,65150,2740693,0,0,0,0,12680990
Maize_Afghanistan_ZZ_Flood,675,0,0,0,0,76675,164841.28,0,0,0,0,15261902
Maize_Afghanistan_ZZ_Heat stress,3400,100,50,25,0,73700,1941431.2,46823.184,28384.465,26352.227,0,13378691
Maize_Afghanistan_ZZ_High temperature induced pollen sterility,0,0,0,0,0,77275,0,0,0,0,0,15421683
Maize_Afghanistan_ZZ_Number of dry spells,0,49125,15950,7925,4350,0,0,7913890,3319667.5,2490248,1702938.6,0
Maize_BADAKHSHAN_ZZ_Cold stress,50,0,0,0,2625,0,4823.2217,0,0,0,420087.97,0
Maize_BADAKHSHAN_ZZ_Delayed monsoon,25,0,0,0,0,0,2141.4634,0,0,0,0,0
Maize_BADAKHSHAN_ZZ_Drought,0,0,0,0,0,2675,0,0,0,0,0,424911.22
Maize_BADAKHSHAN_ZZ_Excess rain and waterlogging,475,0,0,0,0,2200,88705.93,0,0,0,0,336205.28
Maize_BADAKHSHAN_ZZ_Flood,0,0,0,0,0,2675,0,0,0,0,0,424911.22
Maize_BADAKHSHAN_ZZ_Heat stress,0,0,0,0,0,2675,0,0,0,0,0,424911.22
Maize_BADAKHSHAN_ZZ_High temperature induced pollen sterility,0,0,0,0,0,2675,0,0,0,0,0,424911.22
Maize_BADAKHSHAN_ZZ_Number of dry spells,0,2075,400,200,0,0,0,362094.3,56003.39,6813.5117,0,0
Maize_BADGHIS_ZZ_Cold stress,0,0,0,0,3325,0,0,0,0,0,253362.03,0
