State,Model,Scenario,Year,Tmax_C
BALKH,MRI,SSP245,2071,23.91259807
BALKH,MRI,SSP245,2072,23.59528303
BALKH,MRI,SSP245,2073,23.76361726
BALKH,MRI,SSP245,2074,23.0705054
BALKH,MRI,SSP245,2075,22.78302861
BALKH,MRI,SSP245,2076,22.39843567
BALKH,MRI,SSP245,2077,24.15274941
BALKH,MRI,SSP245,2078,23.22013355
BALKH,MRI,SSP245,2079,23.10596586
BALKH,MRI,SSP245,2080,23.41136408
BALKH,MRI,SSP245,2081,24.19370412
BALKH,MRI,SSP245,2082,24.24745218
BALKH,MRI,SSP245,2083,23.52370192
BALKH,MRI,SSP245,2084,23.41200635
BALKH,MRI,SSP245,2085,23.04890139
BALKH,MRI,SSP245,2086,23.47189869
BALKH,MRI,SSP245,2087,23.02168754
BALKH,MRI,SSP245,2088,23.89105373
BALKH,MRI,SSP245,2089,23.53015732
BALKH,MRI,SSP245,2090,24.77114962
BALKH,MRI,SSP245,2091,25.13133144
BALKH,MRI,SSP245,2092,23.92453725
BALKH,MRI,SSP245,2093,23.5972048
BALKH,MRI,SSP245,2094,24.06556017
BALKH,MRI,SSP245,2095,23.20304646
BALKH,MRI,SSP245,2096,22.17985131
BALKH,MRI,SSP245,2097,22.80351752
BALKH,MRI,SSP245,2098,22.38993475
BALKH,MRI,SSP245,2099,22.9889169
BALKH,MRI,SSP245,2100,23.2206247
BALKH,MRI,SSP585,2015,21.9131013
BALKH,MRI,SSP585,2016,20.92087166
BALKH,MRI,SSP585,2017,20.93192066
BALKH,MRI,SSP585,2018,21.48155308
BALKH,MRI,SSP585,2019,20.92138344
BALKH,MRI,SSP585,2020,21.32279831
BALKH,MRI,SSP585,2021,21.08870473
BALKH,MRI,SSP585,2022,21.73706426
BALKH,MRI,SSP585,2023,22.63549689
BALKH,MRI,SSP585,2024,22.12537109
BALKH,MRI,SSP585,2025,21.84921864
BALKH,MRI,SSP585,2026,22.25885817
BALKH,MRI,SSP585,2027,22.35315977
BALKH,MRI,SSP585,2028,21.43359575
BALKH,MRI,SSP585,2029,21.79303492
BALKH,MRI,SSP585,2030,21.54448656
BALKH,MRI,SSP585,2031,21.66401477
BALKH,MRI,SSP585,2032,23.37630494
BALKH,MRI,SSP585,2033,23.15182305
BALKH,MRI,SSP585,2034,22.66366221
BALKH,MRI,SSP585,2035,22.4283967
BALKH,MRI,SSP585,2036,22.70099096
BALKH,MRI,SSP585,2037,23.53614508
BALKH,MRI,SSP585,2038,22.61064796
BALKH,MRI,SSP585,2039,21.74659132
BALKH,MRI,SSP585,2040,22.53226175
BALKH,MRI,SSP585,2041,24.4732185
BALKH,MRI,SSP585,2042,22.72314043
BALKH,MRI,SSP585,2043,23.93754614
BALKH,MRI,SSP585,2044,23.82832188
BALKH,MRI,SSP585,2045,23.49007508
BALKH,MRI,SSP585,2046,23.804697
BALKH,MRI,SSP585,2047,23.68999007
BALKH,MRI,SSP585,2048,23.94725221
BALKH,MRI,SSP585,2049,24.08703267
BALKH,MRI,SSP585,2050,24.22662911
BALKH,MRI,SSP585,2051,22.46500494
BALKH,MRI,SSP585,2052,25.43082525
BALKH,MRI,SSP585,2053,23.30244047
BALKH,MRI,SSP585,2054,24.2454757
BALKH,MRI,SSP585,2055,23.89656122
BALKH,MRI,SSP585,2056,23.1675498
BALKH,MRI,SSP585,2057,24.91578445
BALKH,MRI,SSP585,2058,24.95486759
BALKH,MRI,SSP585,2059,23.78648418
BALKH,MRI,SSP585,2060,25.36933658
BALKH,MRI,SSP585,2061,25.92185843
BALKH,MRI,SSP585,2062,23.64181348
BALKH,MRI,SSP585,2063,25.38611801
BALKH,MRI,SSP585,2064,24.5060534
BALKH,MRI,SSP585,2065,24.01176765
BALKH,MRI,SSP585,2066,23.39952426
BALKH,MRI,SSP585,2067,23.88419939
BALKH,MRI,SSP585,2068,24.57884705
BALKH,MRI,SSP585,2069,25.10461221
BALKH,MRI,SSP585,2070,25.2110781
BALKH,MRI,SSP585,2071,24.77603301
BALKH,MRI,SSP585,2072,23.19595039
BALKH,MRI,SSP585,2073,24.91000851
BALKH,MRI,SSP585,2074,25.645851
BALKH,MRI,SSP585,2075,25.57398013
BALKH,MRI,SSP585,2076,24.86029683
BALKH,MRI,SSP585,2077,24.87189972
BALKH,MRI,SSP585,2078,24.67421397
BALKH,MRI,SSP585,2079,25.67500621
BALKH,MRI,SSP585,2080,24.23215897
BALKH,MRI,SSP585,2081,25.31126626
BALKH,MRI,SSP585,2082,23.82871269
BALKH,MRI,SSP585,2083,25.30757055
BALKH,MRI,SSP585,2084,26.29648374
BALKH,MRI,SSP585,2085,24.87458804
BALKH,MRI,SSP585,2086,24.8233953
BALKH,MRI,SSP585,2087,25.21322381
BALKH,MRI,SSP585,2088,26.12997631
BALKH,MRI,SSP585,2089,26.31868832
BALKH,MRI,SSP585,2090,25.67919794
BALKH,MRI,SSP585,2091,25.45181359
BALKH,MRI,SSP585,2092,26.78789524
BALKH,MRI,SSP585,2093,26.47010784
BALKH,MRI,SSP585,2094,26.06469582
BALKH,MRI,SSP585,2095,27.05660981
BALKH,MRI,SSP585,2096,26.1419443
BALKH,MRI,SSP585,2097,27.95815378
BALKH,MRI,SSP585,2098,27.08785385
BALKH,MRI,SSP585,2099,27.66756656
BALKH,MRI,SSP585,2100,26.8312208
BALKH,IPSL,historical,1981,19.21272554
BALKH,IPSL,historical,1982,19.53448117
BALKH,IPSL,historical,1983,20.11230643
BALKH,IPSL,historical,1984,19.71982233
BALKH,IPSL,historical,1985,19.37967913
BALKH,IPSL,historical,1986,19.45315901
BALKH,IPSL,historical,1987,21.31711298
BALKH,IPSL,historical,1988,20.13172351
BALKH,IPSL,historical,1989,20.14572182
BALKH,IPSL,historical,1990,21.01336662
BALKH,IPSL,historical,1991,19.78295124
BALKH,IPSL,historical,1992,20.5239735
BALKH,IPSL,historical,1993,21.83186304
BALKH,IPSL,historical,1994,20.13126197
BALKH,IPSL,historical,1995,19.9214044
BALKH,IPSL,historical,1996,20.37524511
BALKH,IPSL,historical,1997,20.40369631
BALKH,IPSL,historical,1998,21.39223394
BALKH,IPSL,historical,1999,21.33607559
BALKH,IPSL,historical,2000,21.02308039
BALKH,IPSL,historical,2001,20.45194554
BALKH,IPSL,historical,2002,21.04376027
BALKH,IPSL,historical,2003,20.76459052
BALKH,IPSL,historical,2004,20.41368477
BALKH,IPSL,historical,2005,21.22917514
BALKH,IPSL,historical,2006,20.53616932
BALKH,IPSL,historical,2007,21.41929425
BALKH,IPSL,historical,2008,19.36007586
BALKH,IPSL,historical,2009,20.21974011
BALKH,IPSL,historical,2010,21.66981454
BALKH,IPSL,historical,2011,21.73412957
BALKH,IPSL,historical,2012,21.25390145
BALKH,IPSL,historical,2013,22.06813269
BALKH,IPSL,historical,2014,21.25306657
BALKH,IPSL,SSP245,2015,21.32627363
BALKH,IPSL,SSP245,2016,21.66257572
BALKH,IPSL,SSP245,2017,21.91385741
BALKH,IPSL,SSP245,2018,21.84480981
BALKH,IPSL,SSP245,2019,22.16757171
BALKH,IPSL,SSP245,2020,22.27065961
BALKH,IPSL,SSP245,2021,22.92072295
BALKH,IPSL,SSP245,2022,21.08547005
BALKH,IPSL,SSP245,2023,22.25763219
BALKH,IPSL,SSP245,2024,22.57595913
BALKH,IPSL,SSP245,2025,21.54253999
BALKH,IPSL,SSP245,2026,21.63175607
BALKH,IPSL,SSP245,2027,22.51334706
BALKH,IPSL,SSP245,2028,22.18979422
BALKH,IPSL,SSP245,2029,22.50136671
BALKH,IPSL,SSP245,2030,22.10976543
BALKH,IPSL,SSP245,2031,21.82180504
BALKH,IPSL,SSP245,2032,22.35007206
BALKH,IPSL,SSP245,2033,22.59866786
BALKH,IPSL,SSP245,2034,22.6382443
BALKH,IPSL,SSP245,2035,21.33293658
BALKH,IPSL,SSP245,2036,21.93828271
BALKH,IPSL,SSP245,2037,23.28426339
BALKH,IPSL,SSP245,2038,22.47909513
BALKH,IPSL,SSP245,2039,21.91231806
BALKH,IPSL,SSP245,2040,22.04794317
BALKH,IPSL,SSP245,2041,22.4856636
BALKH,IPSL,SSP245,2042,22.61906563
BALKH,IPSL,SSP245,2043,22.53643957
BALKH,IPSL,SSP245,2044,23.05305543
BALKH,IPSL,SSP245,2045,22.37522905
BALKH,IPSL,SSP245,2046,22.97127626
BALKH,IPSL,SSP245,2047,23.90803072
BALKH,IPSL,SSP245,2048,23.56415407
BALKH,IPSL,SSP245,2049,23.14448197
BALKH,IPSL,SSP245,2050,23.09940564
BALKH,IPSL,SSP245,2051,23.73711312
BALKH,IPSL,SSP245,2052,23.45987635
BALKH,IPSL,SSP245,2053,23.78943364
BALKH,IPSL,SSP245,2054,23.69293833
BALKH,IPSL,SSP245,2055,22.97035988
BALKH,IPSL,SSP245,2056,23.25407919
BALKH,IPSL,SSP245,2057,23.53610242
BALKH,IPSL,SSP245,2058,23.41361617
BALKH,IPSL,SSP245,2059,22.97025624
BALKH,IPSL,SSP245,2060,23.91384613
BALKH,IPSL,SSP245,2061,22.57858455
BALKH,IPSL,SSP245,2062,23.03250779
BALKH,IPSL,SSP245,2063,22.94881438
BALKH,IPSL,SSP245,2064,23.41433743
BALKH,IPSL,SSP245,2065,22.71689635
BALKH,IPSL,SSP245,2066,23.28597841
BALKH,IPSL,SSP245,2067,24.10265829
BALKH,IPSL,SSP245,2068,24.8922892
BALKH,IPSL,SSP245,2069,24.92434165
BALKH,IPSL,SSP245,2070,23.10466146
BALKH,IPSL,SSP245,2071,23.76910862
BALKH,IPSL,SSP245,2072,24.15681455
BALKH,IPSL,SSP245,2073,24.91226176
BALKH,IPSL,SSP245,2074,24.05586803
BALKH,IPSL,SSP245,2075,24.14724085
BALKH,IPSL,SSP245,2076,22.28869702
BALKH,IPSL,SSP245,2077,24.75802173
BALKH,IPSL,SSP245,2078,24.03618286
BALKH,IPSL,SSP245,2079,24.14922943
BALKH,IPSL,SSP245,2080,24.08143254
BALKH,IPSL,SSP245,2081,23.5447289
BALKH,IPSL,SSP245,2082,24.091528
BALKH,IPSL,SSP245,2083,24.55403002
BALKH,IPSL,SSP245,2084,25.0329931
BALKH,IPSL,SSP245,2085,25.46128864
BALKH,IPSL,SSP245,2086,23.71431136
BALKH,IPSL,SSP245,2087,24.24020412
BALKH,IPSL,SSP245,2088,22.9189274
BALKH,IPSL,SSP245,2089,24.61125034
BALKH,IPSL,SSP245,2090,25.74263966
BALKH,IPSL,SSP245,2091,24.98910026
BALKH,IPSL,SSP245,2092,24.88631132
BALKH,IPSL,SSP245,2093,24.25575672
BALKH,IPSL,SSP245,2094,24.42969812
BALKH,IPSL,SSP245,2095,24.24982438
BALKH,IPSL,SSP245,2096,25.4066026
BALKH,IPSL,SSP245,2097,24.79477072
BALKH,IPSL,SSP245,2098,25.45007033
BALKH,IPSL,SSP245,2099,23.98557342
BALKH,IPSL,SSP245,2100,24.1313469
BALKH,IPSL,SSP585,2015,20.79082121
BALKH,IPSL,SSP585,2016,23.10995055
BALKH,IPSL,SSP585,2017,23.19901922
BALKH,IPSL,SSP585,2018,21.44609602
BALKH,IPSL,SSP585,2019,21.40818331
BALKH,IPSL,SSP585,2020,21.66745219
BALKH,IPSL,SSP585,2021,20.48697669
BALKH,IPSL,SSP585,2022,20.81847396
BALKH,IPSL,SSP585,2023,21.45883836
BALKH,IPSL,SSP585,2024,21.41965725
BALKH,IPSL,SSP585,2025,21.48661472
BALKH,IPSL,SSP585,2026,22.09814647
BALKH,IPSL,SSP585,2027,22.78562456
BALKH,IPSL,SSP585,2028,22.08387484
BALKH,IPSL,SSP585,2029,23.10223295
BALKH,IPSL,SSP585,2030,22.28698374
BALKH,IPSL,SSP585,2031,22.9535328
BALKH,IPSL,SSP585,2032,22.11902377
BALKH,IPSL,SSP585,2033,22.09140677
BALKH,IPSL,SSP585,2034,22.36903555
BALKH,IPSL,SSP585,2035,21.40248326
BALKH,IPSL,SSP585,2036,21.40716937
BALKH,IPSL,SSP585,2037,21.21877397
BALKH,IPSL,SSP585,2038,22.19528337
BALKH,IPSL,SSP585,2039,22.94548437
BALKH,IPSL,SSP585,2040,22.26047319
BALKH,IPSL,SSP585,2041,22.10589712
BALKH,IPSL,SSP585,2042,22.81138602
BALKH,IPSL,SSP585,2043,22.86342801
BALKH,IPSL,SSP585,2044,22.98789219
BALKH,IPSL,SSP585,2045,22.98257818
BALKH,IPSL,SSP585,2046,23.14592919
BALKH,IPSL,SSP585,2047,24.01695693
BALKH,IPSL,SSP585,2048,22.85945194
BALKH,IPSL,SSP585,2049,23.03784795
BALKH,IPSL,SSP585,2050,23.65639747
BALKH,IPSL,SSP585,2051,23.97314126
BALKH,IPSL,SSP585,2052,23.81844044
BALKH,IPSL,SSP585,2053,23.83513184
BALKH,IPSL,SSP585,2054,24.63144924
BALKH,IPSL,SSP585,2055,23.50278475
BALKH,IPSL,SSP585,2056,25.6500696
BALKH,IPSL,SSP585,2057,24.78502559
BALKH,IPSL,SSP585,2058,25.20771178
BALKH,IPSL,SSP585,2059,25.1194477
BALKH,IPSL,SSP585,2060,25.16851681
BALKH,IPSL,SSP585,2061,23.871086
BALKH,IPSL,SSP585,2062,24.94221773
BALKH,IPSL,SSP585,2063,26.01947993
BALKH,IPSL,SSP585,2064,24.92056705
BALKH,IPSL,SSP585,2065,25.49854201
BALKH,IPSL,SSP585,2066,25.17399141
BALKH,IPSL,SSP585,2067,24.41060048
BALKH,IPSL,SSP585,2068,24.96207748
BALKH,IPSL,SSP585,2069,26.41365682
BALKH,IPSL,SSP585,2070,26.4567561
BALKH,IPSL,SSP585,2071,25.85335377
BALKH,IPSL,SSP585,2072,26.26295344
BALKH,IPSL,SSP585,2073,26.93758953
BALKH,IPSL,SSP585,2074,26.18913994
BALKH,IPSL,SSP585,2075,26.71183317
BALKH,IPSL,SSP585,2076,26.7236226
BALKH,IPSL,SSP585,2077,26.31763739
BALKH,IPSL,SSP585,2078,28.59429587
BALKH,IPSL,SSP585,2079,27.94066489
BALKH,IPSL,SSP585,2080,26.89872615
BALKH,IPSL,SSP585,2081,28.7488603
BALKH,IPSL,SSP585,2082,29.42830387
BALKH,IPSL,SSP585,2083,26.41057765
BALKH,IPSL,SSP585,2084,27.07012972
BALKH,IPSL,SSP585,2085,27.42479189
BALKH,IPSL,SSP585,2086,28.07993319
BALKH,IPSL,SSP585,2087,29.07827358
BALKH,IPSL,SSP585,2088,27.97683382
BALKH,IPSL,SSP585,2089,28.87332555
BALKH,IPSL,SSP585,2090,28.26251524
BALKH,IPSL,SSP585,2091,29.3539475
BALKH,IPSL,SSP585,2092,29.94965644
BALKH,IPSL,SSP585,2093,28.75132217
BALKH,IPSL,SSP585,2094,29.51740094
BALKH,IPSL,SSP585,2095,29.40872416
BALKH,IPSL,SSP585,2096,29.2290783
BALKH,IPSL,SSP585,2097,29.48724926
BALKH,IPSL,SSP585,2098,30.22172789
BALKH,IPSL,SSP585,2099,29.50372802
BALKH,IPSL,SSP585,2100,29.90024856
BALKH,UKESM,historical,1981,18.04346609
BALKH,UKESM,historical,1982,19.02942568
BALKH,UKESM,historical,1983,18.6193295
BALKH,UKESM,historical,1984,20.83238802
BALKH,UKESM,historical,1985,20.67384701
BALKH,UKESM,historical,1986,19.20297911
BALKH,UKESM,historical,1987,19.65149189
BALKH,UKESM,historical,1988,19.97992757
BALKH,UKESM,historical,1989,20.90358375
BALKH,UKESM,historical,1990,19.31615117
BALKH,UKESM,historical,1991,19.67830654
BALKH,UKESM,historical,1992,20.7658637
BALKH,UKESM,historical,1993,20.60457866
BALKH,UKESM,historical,1994,19.38886176
BALKH,UKESM,historical,1995,20.12953532
BALKH,UKESM,historical,1996,21.15072378
BALKH,UKESM,historical,1997,20.4133174
BALKH,UKESM,historical,1998,20.71605994
BALKH,UKESM,historical,1999,20.69130455
BALKH,UKESM,historical,2000,21.75955341
BALKH,UKESM,historical,2001,21.74018363
BALKH,UKESM,historical,2002,21.19647452
BALKH,UKESM,historical,2003,20.7441493
BALKH,UKESM,historical,2004,21.07928215
BALKH,UKESM,historical,2005,20.38880581
BALKH,UKESM,historical,2006,21.76230266
BALKH,UKESM,historical,2007,21.53920293
BALKH,UKESM,historical,2008,21.85543558
BALKH,UKESM,historical,2009,22.48871964
BALKH,UKESM,historical,2010,21.77165629
BALKH,UKESM,historical,2011,21.26378858
BALKH,UKESM,historical,2012,21.74130983
BALKH,UKESM,historical,2013,21.23936145
BALKH,UKESM,historical,2014,21.08302552
BALKH,UKESM,SSP245,2015,20.7108175
BALKH,UKESM,SSP245,2016,22.00331583
BALKH,UKESM,SSP245,2017,22.81230552
BALKH,UKESM,SSP245,2018,21.8192409
BALKH,UKESM,SSP245,2019,21.90648558
BALKH,UKESM,SSP245,2020,22.54584277
BALKH,UKESM,SSP245,2021,24.11040722
BALKH,UKESM,SSP245,2022,22.11093784
BALKH,UKESM,SSP245,2023,24.26316439
BALKH,UKESM,SSP245,2024,24.4231795
BALKH,UKESM,SSP245,2025,25.25074257
BALKH,UKESM,SSP245,2026,22.6836724
BALKH,UKESM,SSP245,2027,22.73688808
BALKH,UKESM,SSP245,2028,22.71833708
BALKH,UKESM,SSP245,2029,22.52927107
BALKH,UKESM,SSP245,2030,22.00330775
BALKH,UKESM,SSP245,2031,23.1003411
BALKH,UKESM,SSP245,2032,23.61276509
BALKH,UKESM,SSP245,2033,22.92598429
BALKH,UKESM,SSP245,2034,23.23310563
BALKH,UKESM,SSP245,2035,23.70602064
BALKH,UKESM,SSP245,2036,22.11732502
BALKH,UKESM,SSP245,2037,23.85485965
BALKH,UKESM,SSP245,2038,23.52984842
BALKH,UKESM,SSP245,2039,22.02028245
BALKH,UKESM,SSP245,2040,24.27230737
BALKH,UKESM,SSP245,2041,24.19355749
BALKH,UKESM,SSP245,2042,23.5365029
BALKH,UKESM,SSP245,2043,23.84734253
BALKH,UKESM,SSP245,2044,22.9894905
BALKH,UKESM,SSP245,2045,24.22765929
BALKH,UKESM,SSP245,2046,24.58339795
BALKH,UKESM,SSP245,2047,24.47316884
BALKH,UKESM,SSP245,2048,24.9405765
BALKH,UKESM,SSP245,2049,24.39453872
BALKH,UKESM,SSP245,2050,25.29392395
BALKH,UKESM,SSP245,2051,24.75036993
BALKH,UKESM,SSP245,2052,23.93285168
BALKH,UKESM,SSP245,2053,25.40101174
BALKH,UKESM,SSP245,2054,24.13051865
BALKH,UKESM,SSP245,2055,24.23153483
BALKH,UKESM,SSP245,2056,24.39115287
BALKH,UKESM,SSP245,2057,24.87714349
BALKH,UKESM,SSP245,2058,26.11714137
BALKH,UKESM,SSP245,2059,24.72583571
BALKH,UKESM,SSP245,2060,24.26656226
BALKH,UKESM,SSP245,2061,24.24366097
BALKH,UKESM,SSP245,2062,25.30213633
BALKH,UKESM,SSP245,2063,24.78732917
BALKH,UKESM,SSP245,2064,25.52505912
BALKH,UKESM,SSP245,2065,24.21813001
BALKH,UKESM,SSP245,2066,25.71219039
BALKH,UKESM,SSP245,2067,24.73910086
BALKH,UKESM,SSP245,2068,24.4522137
BALKH,UKESM,SSP245,2069,25.33189143
BALKH,UKESM,SSP245,2070,23.61786846
BALKH,UKESM,SSP245,2071,25.57046494
BALKH,UKESM,SSP245,2072,26.31173632
BALKH,UKESM,SSP245,2073,25.35776619
BALKH,UKESM,SSP245,2074,25.9885684
BALKH,UKESM,SSP245,2075,24.41817792
BALKH,UKESM,SSP245,2076,26.47683413
BALKH,UKESM,SSP245,2077,25.95785491
BALKH,UKESM,SSP245,2078,25.06718204
BALKH,UKESM,SSP245,2079,25.5266434
BALKH,UKESM,SSP245,2080,25.58920311
BALKH,UKESM,SSP245,2081,25.01672725
BALKH,UKESM,SSP245,2082,26.17488137
BALKH,UKESM,SSP245,2083,26.34596737
BALKH,UKESM,SSP245,2084,25.01668314
BALKH,UKESM,SSP245,2085,27.1412742
BALKH,UKESM,SSP245,2086,26.51281371
BALKH,UKESM,SSP245,2087,26.55179178
BALKH,UKESM,SSP245,2088,26.86493575
BALKH,UKESM,SSP245,2089,26.63325021
BALKH,UKESM,SSP245,2090,24.82376182
BALKH,UKESM,SSP245,2091,25.56741696
BALKH,UKESM,SSP245,2092,24.84679127
BALKH,UKESM,SSP245,2093,24.74372537
BALKH,UKESM,SSP245,2094,25.45748947
BALKH,UKESM,SSP245,2095,26.92714397
BALKH,UKESM,SSP245,2096,25.30543445
BALKH,UKESM,SSP245,2097,26.35866546
BALKH,UKESM,SSP245,2098,27.41900029
BALKH,UKESM,SSP245,2099,25.97778635
BALKH,UKESM,SSP245,2100,26.93129693
BALKH,UKESM,SSP585,2015,21.73555185
BALKH,UKESM,SSP585,2016,22.61994473
BALKH,UKESM,SSP585,2017,22.47039319
BALKH,UKESM,SSP585,2018,22.58480379
BALKH,UKESM,SSP585,2019,22.44828763
BALKH,UKESM,SSP585,2020,22.85148575
BALKH,UKESM,SSP585,2021,21.89240457
BALKH,UKESM,SSP585,2022,21.23532682
BALKH,UKESM,SSP585,2023,22.91647697
BALKH,UKESM,SSP585,2024,22.65133213
BALKH,UKESM,SSP585,2025,23.91857422
BALKH,UKESM,SSP585,2026,22.69004553
BALKH,UKESM,SSP585,2027,22.15545309
BALKH,UKESM,SSP585,2028,22.17445055
BALKH,UKESM,SSP585,2029,22.71150175
BALKH,UKESM,SSP585,2030,22.81585999
BALKH,UKESM,SSP585,2031,23.01614883
BALKH,UKESM,SSP585,2032,23.94578758
BALKH,UKESM,SSP585,2033,24.14160557
BALKH,UKESM,SSP585,2034,24.13849549
BALKH,UKESM,SSP585,2035,23.88130645
BALKH,UKESM,SSP585,2036,23.0620002
BALKH,UKESM,SSP585,2037,23.61677576
BALKH,UKESM,SSP585,2038,24.00536041
BALKH,UKESM,SSP585,2039,23.26167569
BALKH,UKESM,SSP585,2040,23.74844324
BALKH,UKESM,SSP585,2041,24.8611523
BALKH,UKESM,SSP585,2042,24.31174565
BALKH,UKESM,SSP585,2043,25.10960081
BALKH,UKESM,SSP585,2044,24.2558393
BALKH,UKESM,SSP585,2045,24.71726512
BALKH,UKESM,SSP585,2046,25.98429659
BALKH,UKESM,SSP585,2047,24.54923574
BALKH,UKESM,SSP585,2048,25.57836865
BALKH,UKESM,SSP585,2049,26.10421547
BALKH,UKESM,SSP585,2050,25.14817542
BALKH,UKESM,SSP585,2051,25.78552975
BALKH,UKESM,SSP585,2052,25.77419822
BALKH,UKESM,SSP585,2053,25.52262754
BALKH,UKESM,SSP585,2054,25.88004227
BALKH,UKESM,SSP585,2055,25.49214152
BALKH,UKESM,SSP585,2056,25.88397506
BALKH,UKESM,SSP585,2057,25.23837073
BALKH,UKESM,SSP585,2058,26.69215527
BALKH,UKESM,SSP585,2059,25.36083317
BALKH,UKESM,SSP585,2060,24.8232807
BALKH,UKESM,SSP585,2061,25.31189873
BALKH,UKESM,SSP585,2062,25.81230565
BALKH,UKESM,SSP585,2063,25.8208074
BALKH,UKESM,SSP585,2064,27.52215449
BALKH,UKESM,SSP585,2065,25.61023729
BALKH,UKESM,SSP585,2066,26.56664816
BALKH,UKESM,SSP585,2067,26.79864502
BALKH,UKESM,SSP585,2068,27.12375777
BALKH,UKESM,SSP585,2069,27.12366715
BALKH,UKESM,SSP585,2070,26.83618302
BALKH,UKESM,SSP585,2071,26.07309164
BALKH,UKESM,SSP585,2072,27.14057425
BALKH,UKESM,SSP585,2073,27.64371015
BALKH,UKESM,SSP585,2074,29.35978338
BALKH,UKESM,SSP585,2075,27.54541412
BALKH,UKESM,SSP585,2076,28.28330627
BALKH,UKESM,SSP585,2077,27.27390064
BALKH,UKESM,SSP585,2078,28.13998998
BALKH,UKESM,SSP585,2079,28.16954242
BALKH,UKESM,SSP585,2080,29.03173243
BALKH,UKESM,SSP585,2081,29.39025755
BALKH,UKESM,SSP585,2082,28.65865464
BALKH,UKESM,SSP585,2083,29.03472003
BALKH,UKESM,SSP585,2084,29.11888242
BALKH,UKESM,SSP585,2085,28.76701296
BALKH,UKESM,SSP585,2086,29.5874844
BALKH,UKESM,SSP585,2087,28.37010069
BALKH,UKESM,SSP585,2088,28.49213326
BALKH,UKESM,SSP585,2089,29.34536788
BALKH,UKESM,SSP585,2090,31.13885112
BALKH,UKESM,SSP585,2091,29.93554197
BALKH,UKESM,SSP585,2092,30.25157891
BALKH,UKESM,SSP585,2093,30.20827773
BALKH,UKESM,SSP585,2094,30.40068477
BALKH,UKESM,SSP585,2095,30.47086387
BALKH,UKESM,SSP585,2096,30.35105692
BALKH,UKESM,SSP585,2097,30.09783712
BALKH,UKESM,SSP585,2098,29.75124073
BALKH,UKESM,SSP585,2099,29.89094489
BALKH,UKESM,SSP585,2100,31.55871474
BALOCHISTAN,GFDL,historical,1981,28.44118076
BALOCHISTAN,GFDL,historical,1982,29.41796989
BALOCHISTAN,GFDL,historical,1983,27.85591153
BALOCHISTAN,GFDL,historical,1984,28.69879256
BALOCHISTAN,GFDL,historical,1985,28.75758269
BALOCHISTAN,GFDL,historical,1986,28.66713508
BALOCHISTAN,GFDL,historical,1987,29.22790327
BALOCHISTAN,GFDL,historical,1988,29.03696384
BALOCHISTAN,GFDL,historical,1989,28.21836848
BALOCHISTAN,GFDL,historical,1990,27.87817871
BALOCHISTAN,GFDL,historical,1991,29.05340888
BALOCHISTAN,GFDL,historical,1992,28.88046698
BALOCHISTAN,GFDL,historical,1993,28.13875636
BALOCHISTAN,GFDL,historical,1994,29.24399535
BALOCHISTAN,GFDL,historical,1995,28.53712796
BALOCHISTAN,GFDL,historical,1996,28.52900776
BALOCHISTAN,GFDL,historical,1997,29.3694951
BALOCHISTAN,GFDL,historical,1998,29.28505022
BALOCHISTAN,GFDL,historical,1999,29.45809038
BALOCHISTAN,GFDL,historical,2000,29.00475647
BALOCHISTAN,GFDL,historical,2001,28.35444319
BALOCHISTAN,GFDL,historical,2002,29.76013092
BALOCHISTAN,GFDL,historical,2003,29.28245728
BALOCHISTAN,GFDL,historical,2004,29.36890364
BALOCHISTAN,GFDL,historical,2005,29.53414865
BALOCHISTAN,GFDL,historical,2006,29.50518768
BALOCHISTAN,GFDL,historical,2007,30.76915704
BALOCHISTAN,GFDL,historical,2008,29.02227042
BALOCHISTAN,GFDL,historical,2009,29.54480728
BALOCHISTAN,GFDL,historical,2010,29.82041243
BALOCHISTAN,GFDL,historical,2011,29.6194073
BALOCHISTAN,GFDL,historical,2012,29.32031184
BALOCHISTAN,GFDL,historical,2013,29.5318759
BALOCHISTAN,GFDL,historical,2014,30.34156039
BALOCHISTAN,GFDL,SSP245,2015,29.26075731
BALOCHISTAN,GFDL,SSP245,2016,29.41978935
BALOCHISTAN,GFDL,SSP245,2017,28.70658092
BALOCHISTAN,GFDL,SSP245,2018,30.22517513
BALOCHISTAN,GFDL,SSP245,2019,30.53530656
BALOCHISTAN,GFDL,SSP245,2020,30.54228827
BALOCHISTAN,GFDL,SSP245,2021,29.70239354
BALOCHISTAN,GFDL,SSP245,2022,30.19436717
BALOCHISTAN,GFDL,SSP245,2023,30.53724443
BALOCHISTAN,GFDL,SSP245,2024,30.86365954
BALOCHISTAN,GFDL,SSP245,2025,30.40803669
BALOCHISTAN,GFDL,SSP245,2026,30.32085017
BALOCHISTAN,GFDL,SSP245,2027,30.80812343
BALOCHISTAN,GFDL,SSP245,2028,30.01792407
BALOCHISTAN,GFDL,SSP245,2029,29.9203257
BALOCHISTAN,GFDL,SSP245,2030,29.49037019
BALOCHISTAN,GFDL,SSP245,2031,30.68032344
BALOCHISTAN,GFDL,SSP245,2032,29.56461813
BALOCHISTAN,GFDL,SSP245,2033,29.48959985
BALOCHISTAN,GFDL,SSP245,2034,29.57828398
BALOCHISTAN,GFDL,SSP245,2035,29.22879455
BALOCHISTAN,GFDL,SSP245,2036,29.98855284
